Date,Open,High,Low,Close,Adj Close,Volume
2016-04-07,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.60519027709961,127207600
2016-04-08,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.63239097595215,94326800
2016-04-11,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.71399688720703,117630000
2016-04-12,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.035905838012695,108929200
2016-04-13,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.39861488342285,133029200
2016-04-14,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.412216186523438,101895600
2016-04-15,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,24.902162551879883,187756000
2016-04-18,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.364898681640625,243286000
2016-04-19,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.235685348510742,129539600
2016-04-20,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.285554885864258,122444000
2016-04-21,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.02259635925293,126210000
2016-04-22,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,23.95685577392578,134732400
2016-04-25,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.820837020874023,112126400
2016-04-26,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.655353546142578,224064800
2016-04-27,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.175048828125,458408400
2016-04-28,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.497243881225586,328970800
2016-04-29,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.25014305114746,274126000
2016-05-02,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.22747230529785,192640400
2016-05-03,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.576583862304688,227325200
2016-05-04,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.352153778076172,164102000
2016-05-05,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.265487670898438,143562000
2016-05-06,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.14689064025879,174799600
2016-05-09,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.16285514831543,131745600
2016-05-10,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.306537628173828,134747200
2016-05-11,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.098995208740234,114876400
2016-05-12,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.604074478149414,305258800
2016-05-13,22.5,22.917499542236328,22.5,22.6299991607666,20.645132064819336,177571200
2016-05-16,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.411457061767578,245039200
2016-05-17,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.322505950927734,187667600
2016-05-18,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.566543579101562,168249600
2016-05-19,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.484434127807617,121768400
2016-05-20,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.717071533203125,128104000
2016-05-23,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,21.9930362701416,152074400
2016-05-24,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.328304290771484,140560800
2016-05-25,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.72058868408203,152675200
2016-05-26,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,22.900768280029297,225324800
2016-05-27,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,22.887083053588867,145364800
2016-05-31,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.77532958984375,169228800
2016-06-01,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.456031799316406,116693200
2016-06-02,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.287254333496094,160766400
2016-06-03,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.332870483398438,114019600
2016-06-06,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.494800567626953,93170000
2016-06-07,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.586027145385742,89638000
2016-06-08,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.56550407409668,83392400
2016-06-09,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.727432250976562,106405600
2016-06-10,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.54041290283203,126851600
2016-06-13,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.20058250427246,152082000
2016-06-14,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.227956771850586,127727600
2016-06-15,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.154972076416016,117780800
2016-06-16,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.24847984313965,125307200
2016-06-17,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.742164611816406,244032800
2016-06-20,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.68970489501953,137647600
2016-06-21,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.874439239501953,142185600
2016-06-22,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.792333602905273,116876400
2016-06-23,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,21.91777801513672,128960800
2016-06-24,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.301982879638672,301245600
2016-06-27,23.25,23.262500762939453,22.875,23.010000228881836,20.991809844970703,181958400
2016-06-28,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.345314025878906,161779600
2016-06-29,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.530048370361328,146124000
2016-06-30,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.80373764038086,143345600
2016-07-01,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.869882583618164,104106000
2016-07-05,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.66461944580078,110820800
2016-07-06,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,21.787771224975586,123796400
2016-07-07,23.924999237060547,24.125,23.905000686645508,23.985000610351562,21.881282806396484,100558400
2016-07-08,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.050058364868164,115648400
2016-07-11,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.11848258972168,95179600
2016-07-12,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.21883201599121,96670000
2016-07-13,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.093395233154297,103568800
2016-07-14,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.531295776367188,155676000
2016-07-15,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.529008865356445,120548000
2016-07-18,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,22.76848793029785,145975600
2016-07-19,24.889999389648438,25.0,24.834999084472656,24.967500686645508,22.777610778808594,95119600
2016-07-20,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.798133850097656,105104000
2016-07-21,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.677263259887695,130808000
2016-07-22,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.50164222717285,113254800
2016-07-25,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.20058250427246,161531600
2016-07-26,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.047779083251953,224959200
2016-07-27,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.480072021484375,369379200
2016-07-28,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,23.797090530395508,159479200
2016-07-29,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,23.767446517944336,110934800
2016-08-01,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.18709945678711,152671600
2016-08-02,26.512500762939453,26.517499923706055,26.0,26.1200008392334,23.829023361206055,135266400
2016-08-03,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.1278018951416,120810400
2016-08-04,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.276851654052734,109634800
2016-08-05,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.646039962768555,162213600
2016-08-08,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,24.850120544433594,112148800
2016-08-09,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,24.951011657714844,105260800
2016-08-10,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.76527976989746,96034000
2016-08-11,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.74921989440918,109938000
2016-08-12,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,24.806543350219727,74641600
2016-08-15,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.104650497436523,103472800
2016-08-16,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.081724166870117,135177600
2016-08-17,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.045026779174805,101424000
2016-08-18,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.012928009033203,87938800
2016-08-19,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.077131271362305,101472400
2016-08-22,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,24.88222312927246,103280800
2016-08-23,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,24.960189819335938,85030800
2016-08-24,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.772157669067383,94700400
2016-08-25,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.66667366027832,100344800
2016-08-26,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.522216796875,111065200
2016-08-29,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.49469566345215,99881200
2016-08-30,26.450000762939453,26.625,26.375,26.5,24.30666160583496,99455600
2016-08-31,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.3295955657959,118649600
2016-09-01,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.474058151245117,106806000
2016-09-02,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.703367233276367,107210000
2016-09-06,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.696481704711914,107521600
2016-09-07,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,24.847820281982422,169457200
2016-09-08,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.19659423828125,212008000
2016-09-09,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.64854621887207,186228000
2016-09-12,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.17824935913086,181171200
2016-09-13,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.753803253173828,248704800
2016-09-14,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.629762649536133,443554800
2016-09-15,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.50113868713379,359934400
2016-09-16,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.35209083557129,319547600
2016-09-19,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.044811248779297,188092000
2016-09-20,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.04252052307129,138057200
2016-09-21,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.03793716430664,144012800
2016-09-22,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.283300399780273,124296000
2016-09-23,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,25.845319747924805,209924800
2016-09-26,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,25.884305953979492,119477600
2016-09-27,28.25,28.295000076293945,28.084999084472656,28.272499084472656,25.93245506286621,98429600
2016-09-28,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.12965965270996,118564400
2016-09-29,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,25.723779678344727,143548000
2016-09-30,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,25.923280715942383,145516400
2016-10-03,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,25.80174446105957,86807200
2016-10-04,28.264999389648438,28.577499389648438,28.157499313354492,28.25,25.911813735961914,118947200
2016-10-05,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,25.923280715942383,85812400
2016-10-06,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.115896224975586,115117200
2016-10-07,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.15488624572754,97433600
2016-10-10,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.611204147338867,144944000
2016-10-11,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.668535232543945,256164000
2016-10-12,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,26.907011032104492,150347200
2016-10-13,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,26.824462890625,140769600
2016-10-14,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,26.973512649536133,142608800
2016-10-17,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,26.955169677734375,94499600
2016-10-18,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,26.936826705932617,98214000
2016-10-19,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,26.856563568115234,80138400
2016-10-20,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,26.842803955078125,96503200
2016-10-21,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,26.737327575683594,92770800
2016-10-24,29.274999618530273,29.434999465942383,29.25,29.412500381469727,26.978097915649414,94154800
2016-10-25,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.115686416625977,192516000
2016-10-26,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,26.505725860595703,264536800
2016-10-27,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.251190185546875,138248000
2016-10-28,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.076927185058594,151446800
2016-10-31,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.035640716552734,105677600
2016-11-01,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,25.5655574798584,175303200
2016-11-02,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,25.58849334716797,113326800
2016-11-03,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.3142147064209,107730400
2016-11-04,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.086036682128906,123348000
2016-11-07,27.520000457763672,27.627500534057617,27.364999771118164,27.602500915527344,25.447891235351562,130240000
2016-11-08,27.577499389648438,27.93000030517578,27.424999237060547,27.764999389648438,25.597715377807617,97016800
2016-11-09,27.469999313354492,27.829999923706055,27.012500762939453,27.719999313354492,25.556222915649414,236705600
2016-11-10,27.772499084472656,27.772499084472656,26.457500457763672,26.947500228881836,24.844026565551758,228538000
2016-11-11,26.780000686645508,27.217500686645508,26.637500762939453,27.107500076293945,24.99152946472168,136575600
2016-11-14,26.927499771118164,26.952499389648438,26.020000457763672,26.427499771118164,24.36461639404297,204702000
2016-11-15,26.642499923706055,26.920000076293945,26.540000915527344,26.77750015258789,24.68729591369629,129058000
2016-11-16,26.674999237060547,27.5575008392334,26.649999618530273,27.497499465942383,25.35108757019043,235362000
2016-11-17,27.452499389648438,27.587499618530273,27.207500457763672,27.487499237060547,25.341873168945312,110528000
2016-11-18,27.43000030517578,27.635000228881836,27.415000915527344,27.514999389648438,25.367223739624023,113715600
2016-11-21,27.530000686645508,27.997499465942383,27.502500534057617,27.9325008392334,25.752132415771484,117058400
2016-11-22,27.987499237060547,28.104999542236328,27.850000381469727,27.950000762939453,25.768272399902344,103862000
2016-11-23,27.84000015258789,27.877500534057617,27.582500457763672,27.8075008392334,25.636890411376953,109705600
2016-11-25,27.782499313354492,27.967500686645508,27.737499237060547,27.947500228881836,25.765962600708008,45903600
2016-11-28,27.857500076293945,28.11750030517578,27.84749984741211,27.892499923706055,25.715261459350586,108776000
2016-11-29,27.69499969482422,28.00749969482422,27.517499923706055,27.864999771118164,25.68990707397461,114115200
2016-11-30,27.899999618530273,28.049999237060547,27.5674991607666,27.6299991607666,25.47325325012207,144649200
2016-12-01,27.592500686645508,27.735000610351562,27.25749969482422,27.372499465942383,25.235855102539062,148347600
2016-12-02,27.292499542236328,27.522499084472656,27.212499618530273,27.475000381469727,25.330350875854492,106112000
2016-12-05,27.5,27.50749969482422,27.0625,27.27750015258789,25.148263931274414,137298000
2016-12-06,27.375,27.59000015258789,27.297500610351562,27.487499237060547,25.341873168945312,104782000
2016-12-07,27.315000534057617,27.797500610351562,27.290000915527344,27.75749969482422,25.590791702270508,119994800
2016-12-08,27.71500015258789,28.107500076293945,27.649999618530273,28.030000686645508,25.84202003479004,108273200
2016-12-09,28.077499389648438,28.674999237060547,28.077499389648438,28.487499237060547,26.263813018798828,137610400
2016-12-12,28.322500228881836,28.75,28.122499465942383,28.325000762939453,26.11400032043457,105497600
2016-12-13,28.459999084472656,28.979999542236328,28.4375,28.797500610351562,26.549617767333984,174935200
2016-12-14,28.760000228881836,29.049999237060547,28.7450008392334,28.797500610351562,26.549617767333984,136127200
2016-12-15,28.844999313354492,29.1825008392334,28.8075008392334,28.954999923706055,26.694820404052734,186098000
2016-12-16,29.11750030517578,29.125,28.912500381469727,28.99250030517578,26.72939682006836,177404400
2016-12-19,28.950000762939453,29.344999313354492,28.9375,29.15999984741211,26.88382339477539,111117600
2016-12-20,29.184999465942383,29.375,29.170000076293945,29.237499237060547,26.955276489257812,85700000
2016-12-21,29.200000762939453,29.350000381469727,29.19499969482422,29.264999389648438,26.980621337890625,95132800
2016-12-22,29.087499618530273,29.127500534057617,28.90999984741211,29.072500228881836,26.803152084350586,104343600
2016-12-23,28.897499084472656,29.1299991607666,28.897499084472656,29.1299991607666,26.856157302856445,56998000
2016-12-27,29.1299991607666,29.450000762939453,29.122499465942383,29.315000534057617,27.02672004699707,73187600
2016-12-28,29.3799991607666,29.5049991607666,29.049999237060547,29.190000534057617,26.911476135253906,83623600
2016-12-29,29.112499237060547,29.27750015258789,29.100000381469727,29.1825008392334,26.904571533203125,60158000
2016-12-30,29.162500381469727,29.299999237060547,28.857500076293945,28.954999923706055,26.694820404052734,122345200
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,26.7708797454834,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,26.740922927856445,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,26.876901626586914,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.17653465270996,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.425458908081055,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.453123092651367,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,27.600631713867188,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,27.485389709472656,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.436988830566406,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,27.658252716064453,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,27.655942916870117,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,27.607545852661133,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,27.658252716064453,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,27.676687240600586,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,27.65134048461914,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.091562271118164,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.105392456054688,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.107696533203125,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.033937454223633,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,27.969409942626953,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,29.67500114440918,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,29.624300003051758,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,29.751056671142578,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.02994728088379,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.315744400024414,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.433292388916016,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,30.653202056884766,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,30.583757400512695,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,30.85459327697754,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.255075454711914,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.36849594116211,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.331459045410156,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,31.417102813720703,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,31.643959045410156,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,31.738876342773438,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,31.604602813720703,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,31.634700775146484,87106400
