date,title,url,source,language,event_type,event_category,base_impact_score,affects,asset,relevance_score,matched_events
2026-01-04 12:30:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.estrepublicain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,estrepublicain.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 12:30:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.estrepublicain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,estrepublicain.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 12:30:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.estrepublicain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,estrepublicain.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 12:30:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.estrepublicain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,estrepublicain.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 13:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.republicain-lorrain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,republicain-lorrain.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 13:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.republicain-lorrain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,republicain-lorrain.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 13:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.republicain-lorrain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,republicain-lorrain.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 13:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.republicain-lorrain.fr/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,republicain-lorrain.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 18:00:00,Municipales 2026 à Paris : la candidate LFI Sophia Chikirou jugée pour escroquerie au mois de mai,https://www.valeursactuelles.com/politique/municipales-2026-a-paris-la-candidate-lfi-sophia-chikirou-jugee-pour-escroquerie-au-mois-de-mai,valeursactuelles.com,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 18:00:00,Municipales 2026 à Paris : la candidate LFI Sophia Chikirou jugée pour escroquerie au mois de mai,https://www.valeursactuelles.com/politique/municipales-2026-a-paris-la-candidate-lfi-sophia-chikirou-jugee-pour-escroquerie-au-mois-de-mai,valeursactuelles.com,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 18:00:00,Municipales 2026 à Paris : la candidate LFI Sophia Chikirou jugée pour escroquerie au mois de mai,https://www.valeursactuelles.com/politique/municipales-2026-a-paris-la-candidate-lfi-sophia-chikirou-jugee-pour-escroquerie-au-mois-de-mai,valeursactuelles.com,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 18:00:00,Municipales 2026 à Paris : la candidate LFI Sophia Chikirou jugée pour escroquerie au mois de mai,https://www.valeursactuelles.com/politique/municipales-2026-a-paris-la-candidate-lfi-sophia-chikirou-jugee-pour-escroquerie-au-mois-de-mai,valeursactuelles.com,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 18:30:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.europe1.fr/politique/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-877414,europe1.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 18:30:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.europe1.fr/politique/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-877414,europe1.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 18:30:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.europe1.fr/politique/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-877414,europe1.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 18:30:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.europe1.fr/politique/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-877414,europe1.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 17:45:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.notretemps.com/depeches/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-126209,notretemps.com,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 17:45:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.notretemps.com/depeches/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-126209,notretemps.com,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 17:45:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.notretemps.com/depeches/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-126209,notretemps.com,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 17:45:00,"Candidate LFI à la mairie de Paris , Sophia Chikirou sera jugée pour escroquerie",https://www.notretemps.com/depeches/candidate-lfi-a-la-mairie-de-paris-sophia-chikirou-sera-jugee-pour-escroquerie-126209,notretemps.com,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-16 09:15:00,"CP NewsAlert : Carney reaches tariff - quota deal with China on EVs , canola – Winnipeg Free Press",https://www.winnipegfreepress.com/canada/2026/01/16/cp-newsalert-carney-reaches-tariff-quota-deal-with-china-on-evs-canola,winnipegfreepress.com,English,trade_policy,macro,8,,TESLA,9.6,automotive
2026-01-16 09:15:00,"CP NewsAlert : Carney reaches tariff - quota deal with China on EVs , canola – Winnipeg Free Press",https://www.winnipegfreepress.com/canada/2026/01/16/cp-newsalert-carney-reaches-tariff-quota-deal-with-china-on-evs-canola,winnipegfreepress.com,English,trade_policy,macro,8,,STELLANTIS,9.6,automotive
2026-01-12 10:15:00,"Developing | China , EU reach framework agreement in EV tariff dispute",https://www.scmp.com/economy/global-economy/article/3339588/china-eu-reach-deal-electric-vehicle-tariffs-after-lengthy-negotiations,scmp.com,English,trade_policy,macro,8,,TESLA,9.6,automotive
2026-01-12 10:15:00,"Developing | China , EU reach framework agreement in EV tariff dispute",https://www.scmp.com/economy/global-economy/article/3339588/china-eu-reach-deal-electric-vehicle-tariffs-after-lengthy-negotiations,scmp.com,English,trade_policy,macro,8,,STELLANTIS,9.6,automotive
2026-01-03 09:15:00,Strike fears averted at Manchester Airport as pay deal agreed,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/strike-fear-averted-at-manchester-33155993,manchestereveningnews.co.uk,English,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-03 09:15:00,Strike fears averted at Manchester Airport as pay deal agreed,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/strike-fear-averted-at-manchester-33155993,manchestereveningnews.co.uk,English,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-03 09:15:00,Strike fears averted at Manchester Airport as pay deal agreed,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/strike-fear-averted-at-manchester-33155993,manchestereveningnews.co.uk,English,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-03 09:15:00,Strike fears averted at Manchester Airport as pay deal agreed,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/strike-fear-averted-at-manchester-33155993,manchestereveningnews.co.uk,English,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr:443/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr:443/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr:443/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr:443/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 16:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.sudouest.fr/justice/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-27285756.php,sudouest.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 13:15:00,Chikirou  : la candidate LFI à la mairie de Paris sera jugée en mai pour escroquerie,https://www.challenges.fr/politique/chikirou-la-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635513,challenges.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 13:15:00,Chikirou  : la candidate LFI à la mairie de Paris sera jugée en mai pour escroquerie,https://www.challenges.fr/politique/chikirou-la-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635513,challenges.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 13:15:00,Chikirou  : la candidate LFI à la mairie de Paris sera jugée en mai pour escroquerie,https://www.challenges.fr/politique/chikirou-la-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635513,challenges.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 13:15:00,Chikirou  : la candidate LFI à la mairie de Paris sera jugée en mai pour escroquerie,https://www.challenges.fr/politique/chikirou-la-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635513,challenges.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 12:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.notretemps.com/depeches/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-126208,notretemps.com,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 12:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.notretemps.com/depeches/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-126208,notretemps.com,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 12:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.notretemps.com/depeches/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-126208,notretemps.com,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 12:45:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.notretemps.com/depeches/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie-126208,notretemps.com,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 13:15:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.challenges.fr/politique/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635510,challenges.fr,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 13:15:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.challenges.fr/politique/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635510,challenges.fr,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 13:15:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.challenges.fr/politique/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635510,challenges.fr,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 13:15:00,"Sophia Chikirou , candidate LFI à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.challenges.fr/politique/sophia-chikirou-candidate-lfi-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie_635510,challenges.fr,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-04 15:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.lejsl.com/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,lejsl.com,French,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-04 15:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.lejsl.com/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,lejsl.com,French,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-04 15:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.lejsl.com/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,lejsl.com,French,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-04 15:15:00,"Justice . Sophia Chikirou , députée LFI et candidate à la mairie de Paris , sera jugée en mai pour escroquerie",https://www.lejsl.com/faits-divers-justice/2026/01/04/sophia-ckirou-deputee-lfi-et-candidate-a-la-mairie-de-paris-sera-jugee-en-mai-pour-escroquerie,lejsl.com,French,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,TESLA,27.6,"geopolitical_tensions, automotive"
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,STELLANTIS,27.6,"geopolitical_tensions, automotive"
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,THALES,23.4,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,AIRBUS,23.4,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,TOTALENERGIES,23.4,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,OIL,23.4,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,SP500,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,CAC40,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,GER30,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,APPLE,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,AMAZON,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,SANOFI,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,LVMH,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,ENGIE,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,INTERCONT_HOTELS,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,CASIC,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,GOLD,18.0,geopolitical_tensions
2026-01-13 19:45:00,Europe Signals a Truce in Its Electric Vehicle Trade War With China,https://oilprice.com/Energy/Energy-General/Europe-Signals-a-Truce-in-Its-Electric-Vehicle-Trade-War-With-China.html,oilprice.com,English,trade_policy,macro,8,,GAS,18.0,geopolitical_tensions
2026-01-07 09:30:00,EU remains leading rapeseed oil producer | Biofuels International Magazine,https://biofuels-news.com/news/eu-remains-leading-rapeseed-oil-producer/,biofuels-news.com,English,trade_policy,macro,8,,APPLE,9.6,technology
2026-01-07 09:30:00,EU remains leading rapeseed oil producer | Biofuels International Magazine,https://biofuels-news.com/news/eu-remains-leading-rapeseed-oil-producer/,biofuels-news.com,English,trade_policy,macro,8,,AMAZON,9.6,technology
2026-01-07 09:30:00,EU remains leading rapeseed oil producer | Biofuels International Magazine,https://biofuels-news.com/news/eu-remains-leading-rapeseed-oil-producer/,biofuels-news.com,English,trade_policy,macro,8,,TESLA,9.6,technology
2026-01-07 09:30:00,EU remains leading rapeseed oil producer | Biofuels International Magazine,https://biofuels-news.com/news/eu-remains-leading-rapeseed-oil-producer/,biofuels-news.com,English,trade_policy,macro,8,,CASIC,9.6,technology
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,THALES,11.7,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,AIRBUS,11.7,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,TOTALENERGIES,11.7,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,OIL,11.7,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,SP500,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,CAC40,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,GER30,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,APPLE,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,AMAZON,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,TESLA,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,SANOFI,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,LVMH,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,ENGIE,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,INTERCONT_HOTELS,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,STELLANTIS,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,CASIC,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,GOLD,9.0,geopolitical_tensions
2026-01-05 07:00:00,Why has China introduced new tariffs on Australian beef ? ,https://www.sbs.com.au/news/article/china-beef-tarriffs-australia-explained/l9c5gzq37,sbs.com.au,English,trade_policy,macro,8,,GAS,9.0,geopolitical_tensions
2026-01-15 02:30:00,EU minimum - price rule shifts China EV dispute from tariffs to head - to - head competition,https://www.digitimes.com/news/a20260114PD211/eu-competition-market-europe-price.html,digitimes.com,English,trade_policy,macro,8,,TESLA,9.6,automotive
2026-01-15 02:30:00,EU minimum - price rule shifts China EV dispute from tariffs to head - to - head competition,https://www.digitimes.com/news/a20260114PD211/eu-competition-market-europe-price.html,digitimes.com,English,trade_policy,macro,8,,STELLANTIS,9.6,automotive
2026-01-02 02:00:00,Balai Karantina sebut pemasukan komoditas ilegal berisiko bawa hama dan penyakit,https://manado.antaranews.com/berita/303502/balai-karantina-sebut-pemasukan-komoditas-ilegal-berisiko-bawa-hama-dan-penyakit,manado.antaranews.com,Indonesian,pandemic_health,macro,9,,APPLE,9.6,technology
