Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Return,Return_Abs,Volatility_20d,Volume_MA20,Volume_Ratio,Price_Range,Price_Range_Pct,MA_5,MA_20,MA_50,Abnormal_Move
2020-01-02 00:00:00-05:00,205.3157731604751,208.3346779824582,204.83910716814904,208.3247528076172,12077100,0.0,0.0,META,,,,,,3.4955708143091613,1.7025339848473395,,,,False
2020-01-03 00:00:00-05:00,205.77262467099823,208.940483432474,205.51441855073767,207.2224884033203,11188400,0.0,0.0,META,-0.005291087062106348,-1.102264404296875,,,,3.4260648817363233,1.664976032265771,,,,False
2020-01-06 00:00:00-05:00,205.26616212003222,211.30398824470248,205.0874180159547,211.125244140625,17058900,0.0,0.0,META,0.01883364960712508,3.9027557373046875,,,,6.21657022874777,3.028541170420746,,,,False
2020-01-07 00:00:00-05:00,211.34372103468303,213.09150684087672,210.28113611948638,211.58204650878906,14912400,0.0,0.0,META,0.00216365584335243,0.4568023681640625,,,,2.810370721390342,1.329763055004194,,,,False
2020-01-08 00:00:00-05:00,211.52243429085627,214.73996409850793,211.1351402989765,213.72703552246094,13475000,0.0,0.0,META,0.01013785927995925,2.144989013671875,,,,3.604823799531431,1.7042276445129116,210.3963134765625,,,False
2020-01-09 00:00:00-05:00,216.03095261005296,216.86513717856823,214.77969848669196,216.7856903076172,12642800,0.0,0.0,META,0.014311033593290112,3.05865478515625,,,,2.085438691876277,0.9653425431311233,212.0885009765625,,,False
2020-01-10 00:00:00-05:00,217.6794240685626,218.35471484237715,215.91177299869705,216.54733276367188,12119400,0.0,0.0,META,-0.0010995077378358475,-0.2383575439453125,,,,2.442941843680103,1.122265852242722,213.9534698486328,,,False
2020-01-13 00:00:00-05:00,218.0766777515335,220.43023261072588,217.6893837221355,220.3706512451172,14463400,0.0,0.0,META,0.01765580962208335,3.8233184814453125,,,,2.740848888590392,1.2568280647200563,215.80255126953125,,,False
2020-01-14 00:00:00-05:00,220.0727192673675,220.83738211480784,217.113395404011,217.5404052734375,13288900,0.0,0.0,META,-0.012843116611438554,-2.8302459716796875,,,,3.7239867107968507,1.6921619013906763,216.99422302246094,,,False
2020-01-15 00:00:00-05:00,219.07965833729054,220.1422280098775,218.6129174526304,219.61590576171875,10036500,0.0,0.0,META,0.009540758580790731,2.07550048828125,,,,1.5293105572471006,0.6980614123893719,218.1719970703125,,,False
2020-01-16 00:00:00-05:00,221.02608200246482,221.0856633695372,218.86119636353655,220.23162841796875,10015300,0.0,0.0,META,0.00280363416353846,0.61572265625,,,,2.2244670060006513,1.0064273799034473,218.8611846923828,,,False
2020-01-17 00:00:00-05:00,220.4898072485414,220.74799820928146,219.00021254201002,220.5990447998047,15905900,0.0,0.0,META,0.0016683179635699208,0.3674163818359375,,,,1.7477856672714438,0.7926832034014606,219.67152709960936,,,False
2020-01-21 00:00:00-05:00,220.61889149811293,220.82742625360328,217.59997133125194,219.9038848876953,14275800,0.0,0.0,META,-0.0031512371811955875,-0.695159912109375,,,,3.227454922351342,1.4629095905773544,219.578173828125,,,False
2020-01-22 00:00:00-05:00,220.7678517590934,221.2048019404833,219.74499799490349,219.78472900390625,12212800,0.0,0.0,META,-0.0005418543826540834,-0.1191558837890625,,,,1.4598039455798073,0.6612393670310189,220.02703857421875,,,False
2020-01-23 00:00:00-05:00,219.21868788922464,219.95356006699245,217.74895868662998,218.2355499267578,11195000,0.0,0.0,META,-0.007048620184712195,-1.5491790771484375,,,,2.204601380362476,1.0056630671361846,219.75096740722657,,,False
2020-01-24 00:00:00-05:00,219.26836890209546,220.24156664547655,214.61089982935755,216.42820739746094,11905800,0.0,0.0,META,-0.00828161374213976,-1.807342529296875,,,,5.630666816119003,2.5679339178343263,218.990283203125,,,False
2020-01-27 00:00:00-05:00,211.62177512063826,214.5612337228181,211.02593113625323,213.37948608398438,13810700,0.0,0.0,META,-0.01408652481179462,-3.0487213134765625,,,,3.5353025865648533,1.6705760002955743,217.54637145996094,,,False
2020-01-28 00:00:00-05:00,214.64067241586744,217.22264271252638,212.03885176597643,216.2792205810547,13413800,0.0,0.0,META,0.013589565474579013,2.8997344970703125,,,,5.183790946549948,2.415101894810656,216.82143859863282,,,False
2020-01-29 00:00:00-05:00,219.90389648692644,222.6447452028053,216.9346323466857,221.6814727783203,33181300,0.0,0.0,META,0.02497813790317882,5.402252197265625,,,,5.7101128561195935,2.596640144782094,217.20078735351564,,,False
2020-01-30 00:00:00-05:00,205.0973333453647,209.96333677110164,203.3296821317416,208.07652282714844,48775500,0.0,0.0,META,-0.06137161477980935,-13.604949951171875,,15797735.0,3.087499568767295,6.6336546393600315,3.2343934127069214,215.16898193359376,215.87206497192383,,True
2020-01-31 00:00:00-05:00,206.98414497999343,207.24235109674964,199.66527441700927,200.50938415527344,31359900,0.0,0.0,META,-0.03636709499495583,-7.567138671875,0.019788215889974512,16761875.0,1.8709064469219583,7.577076679740372,3.660703905834311,211.98521728515624,215.48129653930664,,False
2020-02-03 00:00:00-05:00,202.02876223518646,203.71696649755066,201.0952804840247,202.7735595703125,15495600,0.0,0.0,META,0.011292116947931419,2.2641754150390625,0.01997723496001846,16977235.0,0.91272813270241,2.6216860135259594,1.2976795900348055,209.86403198242186,215.25885009765625,,False
2020-02-04 00:00:00-05:00,205.18672620623158,209.13912889642782,203.77657819350185,208.3744659423828,19628900,0.0,0.0,META,0.027621482721607915,5.6009063720703125,0.020523085892754953,17105735.0,1.1475040388501283,5.362550702925972,2.6134978622038707,208.2830810546875,215.12131118774414,,False
2020-02-05 00:00:00-05:00,211.03584180570505,211.25431690809782,207.2622140071557,208.65249633789062,12538200,0.0,0.0,META,0.001334282462346792,0.2780303955078125,0.0205183611239916,16987025.0,0.738104523893972,3.9921029009421147,1.8916705649543337,205.67728576660156,214.9748336791992,,False
2020-02-06 00:00:00-05:00,209.01000602542967,209.72501271809213,207.88783979748473,209.3873748779297,10567500,0.0,0.0,META,0.0035220213174396164,0.7348785400390625,0.02039088764869248,16841650.0,0.627462273589583,1.8371729206074008,0.8789880233695018,205.9394561767578,214.75785064697266,,False
2020-02-07 00:00:00-05:00,208.84118444877097,211.34370784125605,208.47374077755876,210.8571014404297,12242500,0.0,0.0,META,0.0070191746916776765,1.4697265625,0.02017002678264994,16821635.0,0.7277830008795221,2.8699670636972883,1.3742342398950027,208.00899963378907,214.46142120361327,,False
2020-02-10 00:00:00-05:00,210.05273582248736,212.31691874414776,209.19870085007565,211.58204650878906,11856400,0.0,0.0,META,0.003438087042869631,0.724945068359375,0.020196580819595987,16808485.0,0.705381835424192,3.118217894072103,1.4844928735930703,209.77069702148438,214.21315689086913,,False
2020-02-11 00:00:00-05:00,208.73193588881574,209.3972863489781,205.0774557929644,205.75274658203125,25030800,0.0,0.0,META,-0.027551014005886665,-5.8292999267578125,0.02053028391111748,17336855.0,1.4437912758686624,4.319830556013699,2.069558995665485,209.24635314941406,213.48226165771484,,False
2020-02-12 00:00:00-05:00,206.4082016224447,209.75481991058015,205.96131103965007,209.29800415039062,13813700,0.0,0.0,META,0.01723066946737406,3.545257568359375,0.02088674732580703,17363095.0,0.7955782076870512,3.793508870930083,1.8378673139495922,209.37545471191407,213.0701416015625,,False
2020-02-13 00:00:00-05:00,208.06658493317434,212.8432160192069,207.7289319629748,211.66146850585938,15396600,0.0,0.0,META,0.011292340627244934,2.36346435546875,0.02094004500549183,17631100.0,0.873263721492136,5.114284056232094,2.458003555868748,209.8302734375,212.67241973876952,,False
2020-02-14 00:00:00-05:00,212.51550030278202,213.4390416989109,211.1748590761445,212.69424438476562,10741700,0.0,0.0,META,0.00487937594970278,1.03277587890625,0.020968303977829093,17667420.0,0.6079948288997488,2.2641826227664126,1.0654199903256527,210.19770202636718,212.29555053710936,,False
2020-02-18 00:00:00-05:00,212.06865068574763,216.46791341520296,211.9196821130727,216.28916931152344,15609200,0.0,0.0,META,0.0169018439457842,3.5949249267578125,0.02136342883628054,17652585.0,0.8842444321893932,4.548231302130262,2.144697619107326,211.13912658691407,212.0800567626953,,False
2020-02-19 00:00:00-05:00,216.47782426001228,216.80553689173098,214.6108608379566,215.98129272460938,12135100,0.0,0.0,META,-0.0014234489313268428,-0.3078765869140625,0.021356763981999535,17545550.0,0.691634061058217,2.194676053774373,1.013811027192485,213.1848358154297,211.88392715454103,,False
2020-02-20 00:00:00-05:00,215.0180520237822,217.25244426240752,211.47280906508442,213.0915069580078,13109200,0.0,0.0,META,-0.013379796602505878,-2.8897857666015625,0.021544539133832277,17590370.0,0.7452486786804371,5.779635197323103,2.68797672703492,213.94353637695312,211.54926605224608,,False
2020-02-21 00:00:00-05:00,211.99909596338617,212.75383358030783,207.38135883569714,208.72198486328125,14092300,0.0,0.0,META,-0.0205053789196189,-4.3695220947265625,0.02193935339055561,17735235.0,0.7945933617457,5.372474744610685,2.5341970069242894,213.3556396484375,211.07358779907227,,False
2020-02-24 00:00:00-05:00,200.40014673931017,202.23730447540046,196.79532265517247,199.32763671875,23080100,0.0,0.0,META,-0.04500890574936234,-9.39434814453125,0.023939308092997654,18293950.0,1.2616247447926774,5.441981820227994,2.7155578021143754,210.68231811523438,210.21855926513672,,False
2020-02-25 00:00:00-05:00,200.84699512675684,202.08832389762676,194.5906950909845,195.40501403808594,21433500,0.0,0.0,META,-0.019679271501115814,-3.9226226806640625,0.024097566057250434,18675090.0,1.1477053122635554,7.497628806642268,3.733005217185564,206.50548706054687,209.3198356628418,,False
2020-02-26 00:00:00-05:00,195.8221213325324,199.8142393641403,194.13391703950523,195.83204650878906,16524500,0.0,0.0,META,0.002185371101173006,0.427032470703125,0.023789681247399812,18830625.0,0.8775332735902287,5.680322324635057,2.9007561995455573,202.47563781738282,208.2974769592285,,False
2020-02-27 00:00:00-05:00,190.48937905519435,194.52121298477465,188.1854652937536,188.43373107910156,21682600,0.0,0.0,META,-0.03777888022712084,-7.3983154296875,0.023810757064340052,18255690.0,1.1877173637370046,6.335747691021055,3.326037242835082,197.54408264160156,206.63508987426758,,False
2020-02-28 00:00:00-05:00,181.43264087587727,191.4030037393074,180.55875557704405,191.13487243652344,32568900,0.0,0.0,META,0.014334701870802435,2.701141357421875,0.02065784559266106,17445360.0,1.8669090233735504,10.84424816226334,5.977010591871487,194.02666015625,205.78800735473632,,False
2020-03-02 00:00:00-05:00,192.68404566651745,195.20643460401246,187.53998571923182,195.07733154296875,24949000,0.0,0.0,META,0.020626581932371435,3.9424591064453125,0.019878938442724883,17124815.0,1.4568916510922891,7.666448884780635,3.9787668243426486,193.17659912109374,205.5164047241211,,False
2020-03-03 00:00:00-05:00,194.85885387343657,195.87178253637236,182.69383020051987,184.6005096435547,27984100,0.0,0.0,META,-0.05370599349779592,-10.476821899414062,0.022826743391522672,17749240.0,1.576636520774974,13.177952335852495,6.762819381259294,191.0156982421875,204.6077522277832,,False
2020-03-04 00:00:00-05:00,187.85776425300918,190.4993160091307,185.09704976149453,190.42979431152344,23062500,0.0,0.0,META,0.03157783626504895,5.82928466796875,0.023134215549816546,17920920.0,1.2869037973496897,5.402266247636163,2.8757215700493077,189.93524780273438,203.71051864624025,,False
2020-03-05 00:00:00-05:00,185.4843149015555,187.67899090502772,182.6143632988239,183.88548278808594,19333400,0.0,0.0,META,-0.0343660063652208,-6.5443115234375,0.024041429178268035,18260680.0,1.058744800303165,5.064627606203828,2.7304883482421918,189.02559814453124,202.47216796875,,False
2020-03-06 00:00:00-05:00,177.09296747095217,182.50515903917864,175.03731931321934,179.8338165283203,24559600,0.0,0.0,META,-0.022033638535973288,-4.051666259765625,0.024186307207973493,18960285.0,1.2953180819803078,7.467839725959294,4.216903603009652,186.76538696289063,200.99449005126954,,False
2020-03-09 00:00:00-04:00,168.4235311349233,173.7860665560472,164.0441186210047,168.32421875,29949000,0.0,0.0,META,-0.0640012985350159,-11.509597778320312,0.02702119615982643,19845610.0,1.509099493540385,9.741947935042475,5.784196465539157,181.41476440429688,198.86784591674805,,True
2020-03-10 00:00:00-04:00,173.45836197261536,177.05324621122898,168.32422661343773,176.95394897460938,24517800,0.0,0.0,META,0.051268500092826796,8.629730224609375,0.03027311497810997,20478680.0,1.1972353686858723,8.72901959779125,5.032342919950633,179.8854522705078,197.13644104003907,,False
2020-03-11 00:00:00-04:00,172.80290373103875,174.6599420229584,166.49696216863526,169.05906677246094,20373900,0.0,0.0,META,-0.04461546208997713,-7.8948822021484375,0.03106958885680644,20245835.0,1.0063254985531591,8.16297985432314,4.7238672950939025,175.6113067626953,195.30175704956054,,False
2020-03-12 00:00:00-04:00,158.43329037500783,165.44432903502332,153.26936495743283,153.39846801757812,43266300,0.0,0.0,META,-0.09263388858025956,-15.660598754882812,0.03552316549907003,21718465.0,1.9921435515815689,12.174964077590488,7.684599649967907,169.51390380859374,192.50678024291992,,True
2020-03-13 00:00:00-04:00,162.39562405222614,169.60525743664599,156.5067665435294,169.0988006591797,35028600,0.0,0.0,META,0.10234999634939279,15.700332641601562,0.043893017491147136,22700065.0,1.5431057135739479,13.098490893116576,8.0657905467355,167.3669006347656,190.37864685058594,204.0772576904297,True
2020-03-16 00:00:00-04:00,151.26338787753699,158.02614557592676,142.1073443256875,144.9971466064453,39120400,0.0,0.0,META,-0.14253001179654434,-24.101654052734375,0.05270965926158865,24119000.0,1.6219743770471413,15.918801250239255,10.523895751381119,162.70148620605468,186.99379196166993,202.81070556640626,True
2020-03-17 00:00:00-04:00,149.6943344283049,152.87213325995907,139.0288314730961,148.38348388671875,34255600,0.0,0.0,META,0.023354509792283817,3.3863372802734375,0.05295128713441486,25051320.0,1.3674169664512688,13.84330178686298,9.247712573579822,156.98739318847657,183.5985076904297,201.6339254760742,False
2020-03-18 00:00:00-04:00,138.78056053620062,147.1520747319859,136.1489495281748,145.9405517578125,37553100,0.0,0.0,META,-0.016463639112094697,-2.44293212890625,0.052820607547048246,26322220.0,1.4266691791193904,11.003125203811095,7.928434040977196,152.3636901855469,180.09647064208986,200.33023162841798,False
2020-03-19 00:00:00-04:00,145.60292811881055,158.82059748400542,143.7955608926163,152.06777954101562,39862300,0.0,0.0,META,0.04198440878427823,6.127227783203125,0.05450224553817958,27659875.0,1.441159802782912,15.025036591389124,10.319185737204984,152.09755249023436,177.04528427124023,199.1399462890625,False
2020-03-20 00:00:00-04:00,154.93772108236993,158.16517640687016,146.9733501618565,148.69134521484375,32568400,0.0,0.0,META,-0.022203482791442908,-3.376434326171875,0.05451213268363137,28583680.0,1.139405422954637,11.191826245013658,7.223435433817772,148.01606140136718,174.04375228881835,197.83923248291015,False
2020-03-23 00:00:00-04:00,148.6218384828333,151.2534498367458,141.26323671563284,147.07266235351562,29830800,0.0,0.0,META,-0.010886194209819622,-1.618682861328125,0.054067741032054216,28921215.0,1.0314504421754065,9.990213121112959,6.721901184304678,148.43116455078126,171.43100357055664,196.44497192382812,False
2020-03-24 00:00:00-04:00,154.13334793934374,160.19102444618358,151.51166166344214,159.86331176757812,30440400,0.0,0.0,META,0.08696823195678527,12.7906494140625,0.058518726592304976,29371560.0,1.036390304090079,8.679362782741435,5.63107393615886,150.7271301269531,169.65391845703124,195.31129150390626,True
2020-03-25 00:00:00-04:00,157.8175809789628,161.85935493992162,151.99823079323116,155.1263885498047,35184300,0.0,0.0,META,-0.02963108398917913,-4.7369232177734375,0.05865018300398531,30304550.0,1.1610236746627156,9.861124146690457,6.248431946251256,152.56429748535157,167.61863555908204,194.00640625,False
2020-03-26 00:00:00-04:00,157.15225163830672,162.86236504696558,155.93078814327822,162.20693969726562,26556800,0.0,0.0,META,0.04564375676925958,7.0805511474609375,0.05952449991199043,30548260.0,0.8693392029529668,6.931576903687358,4.410739796233214,154.59212951660157,166.30729598999022,192.89973693847656,False
2020-03-27 00:00:00-04:00,157.1025847157249,158.9794734322402,153.6765199351577,155.70236206054688,24879900,0.0,0.0,META,-0.04010048921987275,-6.50457763671875,0.05980176153099191,30163810.0,0.8248261741470988,5.3029534970825125,3.375471833692704,155.99433288574218,164.5356704711914,191.62146606445313,False
2020-03-30 00:00:00-04:00,158.07578629902892,165.59328168240037,156.96356041043316,164.798828125,22515200,0.0,0.0,META,0.058422145586435326,9.096466064453125,0.06134684645907635,30042120.0,0.7494544326432355,8.629721271967213,5.459230331230196,159.53956604003906,163.02174530029296,190.51281005859374,True
2020-03-31 00:00:00-04:00,164.33209364212337,169.7442850366798,163.06097396184765,165.6429443359375,23676300,0.0,0.0,META,0.005122100809462404,0.8441162109375,0.060370927611443755,29826730.0,0.7937946935517236,6.683311074832147,4.066954255074987,160.69549255371095,162.0738670349121,189.41368804931642,False
2020-04-01 00:00:00-04:00,160.49885066352596,163.0112990518757,156.94368300719125,158.4928741455078,19507600,0.0,0.0,META,-0.04316555841900971,-7.1500701904296875,0.06038959942109347,29648985.0,0.6579516971660244,6.067616044684456,3.7804732056335824,161.36878967285156,160.47702102661134,188.18546783447266,False
2020-04-02 00:00:00-04:00,157.99637310165318,160.23076547023314,154.83842400786313,157.09268188476562,20886300,0.0,0.0,META,-0.008834417750899659,-1.4001922607421875,0.06005797054304248,29726630.0,0.7026124387459998,5.3923414623700126,3.412952687781407,160.34593811035157,159.13738098144532,186.93162689208984,False
2020-04-03 00:00:00-04:00,156.05988803878378,156.81462582776484,149.7837360028719,153.11048889160156,25983300,0.0,0.0,META,-0.025349322103273897,-3.9821929931640625,0.06010882559272638,29797815.0,0.8719867547335266,7.030889824892938,4.505251101516638,159.8275634765625,157.80121459960938,185.62912567138673,False
2020-04-06 00:00:00-04:00,159.03906110191917,165.0470963294274,157.41043810424367,164.401611328125,28453600,0.0,0.0,META,0.07374493098586643,11.291122436523438,0.06102966128616025,29723045.0,0.9572908832187281,7.636658225183737,4.801750068362032,159.7481201171875,157.60508422851564,184.58859375,True
