Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Return,Return_Abs,Volatility_20d,Volume_MA20,Volume_Ratio,Price_Range,Price_Range_Pct,MA_5,MA_20,MA_50,Abnormal_Move
2020-01-02 00:00:00-05:00,66.91491828092151,67.92081451416016,66.8196375144199,67.92081451416016,27278000,0.0,0.0,GOOGL,,,,,,1.101176999740261,1.6456375170590676,,,,False
2020-01-03 00:00:00-05:00,66.89455761905593,68.17240092635127,66.86080841091031,67.56548309326172,23408000,0.0,0.0,GOOGL,-0.005231554177318576,-0.3553314208984375,,,,1.3115925154409638,1.9606864326842288,,,,False
2020-01-06 00:00:00-05:00,67.07469616252293,69.3916926420359,67.0434381998988,69.36638641357422,46768000,0.0,0.0,GOOGL,0.026654191428287177,1.8009033203125,,,,2.3482544421371045,3.5009542740935435,,,,False
2020-01-07 00:00:00-05:00,69.49789480129157,69.64875536577131,69.05623219302926,69.2323989868164,34330000,0.0,0.0,GOOGL,-0.0019315901214596032,-0.1339874267578125,,,,0.5925231727420481,0.8525771527845424,,,,False
2020-01-08 00:00:00-05:00,69.21801197598803,70.0631280606545,69.10933602043706,69.72518157958984,35314000,0.0,0.0,GOOGL,0.007117803224863994,0.4927825927734375,,,,0.9537920402174507,1.3779535311536026,68.76205291748047,,,False
2020-01-09 00:00:00-05:00,70.56334559897189,70.8983162087163,69.98174145327377,70.4571533203125,33200000,0.0,0.0,GOOGL,0.010497953883234157,0.7319717407226562,,,,0.9165747554425252,1.2989389146195467,69.26932067871094,,,False
2020-01-10 00:00:00-05:00,70.93751472809956,71.20896226489012,70.44771578618479,70.91220092773438,26258000,0.0,0.0,GOOGL,0.006458501173800535,0.455047607421875,,,,0.7612464787053312,1.073122566561792,69.93866424560547,,,False
2020-01-13 00:00:00-05:00,71.22434937620667,71.53351398026712,70.73405818738722,71.46156311035156,30730000,0.0,0.0,GOOGL,0.007747075615055721,0.5493621826171875,,,,0.7994557928798969,1.1224473089352844,70.35769958496094,,,False
2020-01-14 00:00:00-05:00,71.4600719000503,71.59058602367756,70.85315396532941,70.99310302734375,26076000,0.0,0.0,GOOGL,-0.006555413324564552,-0.4684600830078125,,,,0.7374320583481477,1.0319497850206174,70.7098403930664,,,False
2020-01-15 00:00:00-05:00,71.11368347743128,71.49877431407914,71.04619262822877,71.42036437988281,21550000,0.0,0.0,GOOGL,0.00601835015402119,0.4272613525390625,,,,0.45258168585037595,0.6364199739337195,71.048876953125,,,False
2020-01-16 00:00:00-05:00,71.73051821248909,71.991054234151,71.46006263409811,71.9642562866211,26080000,0.0,0.0,GOOGL,0.007615361689354172,0.5438919067382812,,,,0.5309916000528858,0.7402589766323955,71.35029754638671,,,False
2020-01-17 00:00:00-05:00,72.57861703888604,73.47236161437567,72.28136348423534,73.42124938964844,52424000,0.0,0.0,GOOGL,0.0202460662863575,1.4569931030273438,,,,1.1909981301403292,1.6409766109241493,71.85210723876953,,,False
2020-01-21 00:00:00-05:00,73.39543709748455,73.93536387662941,72.9592340508193,73.55672454833984,48930000,0.0,0.0,GOOGL,0.0018451764280451588,0.13547515869140625,,,,0.976129825810105,1.3299598236789567,72.2711395263672,,,False
2020-01-22 00:00:00-05:00,73.92793275973034,74.46636033692931,73.5770832763965,73.63712310791016,28458000,0.0,0.0,GOOGL,0.0010930144057390567,0.0803985595703125,,,,0.8892770605328195,1.2028972369929736,72.79994354248046,,,False
2020-01-23 00:00:00-05:00,73.81975128317777,74.11502095938191,73.46095856974544,73.67781829833984,26650000,0.0,0.0,GOOGL,0.0005526450343538158,0.0406951904296875,,,,0.654062389636465,0.8860262711092531,73.25143432617188,,,False
2020-01-24 00:00:00-05:00,74.08126273759932,74.1497455459025,72.61037407881075,72.75875854492188,29786000,0.0,0.0,GOOGL,-0.012474035939778583,-0.9190597534179688,,,,1.5393714670917547,2.0779498218656305,73.41033477783203,,,False
2020-01-27 00:00:00-05:00,71.04023999318002,71.29034912825152,70.44274948721724,71.04966735839844,34132000,0.0,0.0,GOOGL,-0.02348983436087948,-1.7090911865234375,,,,0.8475996410342788,1.1931260946129258,72.93601837158204,,,False
2020-01-28 00:00:00-05:00,71.54642116350121,72.19452422773547,70.98168782396866,71.98114013671875,29724000,0.0,0.0,GOOGL,0.013110163818524923,0.9314727783203125,,,,1.212836403766815,1.6951741038104267,72.62090148925782,,,False
2020-01-29 00:00:00-05:00,72.37614063669027,72.65801507586868,71.72754546979097,72.28880310058594,21566000,0.0,0.0,GOOGL,0.0042742163194806615,0.3076629638671875,,,,0.9304696060777076,1.285602683277114,72.35123748779297,,,False
2020-01-30 00:00:00-05:00,71.36578143499277,72.2168492041988,71.21194499533239,72.16722869873047,27110000,0.0,0.0,GOOGL,-0.00168178745035108,-0.12157440185546875,,31488600.0,0.8609465012734767,1.0049042088664066,1.4081036999248384,72.04911956787109,71.2778709411621,,False
2020-01-31 00:00:00-05:00,72.84261280770819,72.93243401368179,70.8179101604596,71.10176849365234,43822000,0.0,0.0,GOOGL,-0.01476376776952315,-1.065460205078125,0.011615609730353613,32315800.0,1.3560549328811293,2.114523853222181,2.902866566310788,71.71772155761718,71.43691864013672,,False
2020-02-03 00:00:00-05:00,72.53445879410422,73.75772216289415,72.28434960562575,73.57410430908203,71636000,0.0,0.0,GOOGL,0.03477179074175085,2.4723358154296875,0.013527349275694168,34727200.0,2.0628210739708357,1.473372557268405,2.0312725589512004,72.22260894775391,71.73734970092774,,False
2020-02-04 00:00:00-05:00,72.17913629710675,72.81681238861734,70.56830620024466,71.7285385131836,95880000,0.0,0.0,GOOGL,-0.02508444803004717,-1.8455657958984375,0.013978192865902225,37182800.0,2.578611616123584,2.248506188372673,3.11517469413499,72.17208862304688,71.8554573059082,,False
2020-02-05 00:00:00-05:00,72.63171390377897,72.67985026168276,70.94794090510676,71.76029968261719,36376000,0.0,0.0,GOOGL,0.00044279682943426657,0.03176116943359375,0.013955178686667149,37285100.0,0.975617605960558,1.731909356575997,2.384508451597873,72.06638793945312,71.98185234069824,,False
2020-02-06 00:00:00-05:00,72.05458066523562,73.5224935524737,71.98014611752211,73.24508666992188,37822000,0.0,0.0,GOOGL,0.02069092511976156,1.4847869873046875,0.014540697580275356,37410500.0,1.0109995856778178,1.5423474349515942,2.140526557384762,72.2819595336914,72.15784759521485,,False
2020-02-07 00:00:00-05:00,72.81929012242819,73.7055911376281,72.72103350779275,73.40089416503906,28360000,0.0,0.0,GOOGL,0.002127207464704517,0.1558074951171875,0.014420333996575203,37168500.0,0.7630116900063225,0.9845576298353507,1.3520560667098689,72.74178466796874,72.30503463745117,,False
2020-02-10 00:00:00-05:00,73.30761445127459,74.87824391485704,73.206874148299,74.86732482910156,38302000,0.0,0.0,GOOGL,0.01997837602312158,1.4664306640625,0.01494058193567669,37770700.0,1.0140664589218626,1.671369766558044,2.2799401932100167,73.00042877197265,72.50279083251954,,False
2020-02-11 00:00:00-05:00,75.09609407520617,75.92037145053452,74.7080273521206,74.93679809570312,34852000,0.0,0.0,GOOGL,0.0009279517701499262,0.0694732666015625,0.014900054914702957,37976800.0,0.9177181858397758,1.2123440984139222,1.614390353245005,73.64208068847657,72.6765525817871,,False
2020-02-12 00:00:00-05:00,75.22461806580742,75.44495338113576,74.86781690908632,75.3620834350586,31042000,0.0,0.0,GOOGL,0.005675253682607684,0.42528533935546875,0.014759934826439305,38225100.0,0.8120842064507352,0.5771364720494461,0.7672175504361617,74.36243743896485,72.89500160217285,,False
2020-02-13 00:00:00-05:00,74.93381963355475,75.72533972486248,74.63606632799268,75.10205078125,22914000,0.0,0.0,GOOGL,-0.0034504440689019367,-0.26003265380859375,0.01481295402514682,38293300.0,0.5983814400952647,1.0892733968697996,1.4536472345819564,74.73383026123047,73.0790859222412,,False
2020-02-14 00:00:00-05:00,75.15862587664202,75.43255711257372,74.71298785427767,75.36705017089844,23198000,0.0,0.0,GOOGL,0.0035285240135491946,0.2649993896484375,0.01476854392956616,38149200.0,0.6080861459742275,0.7195692582960476,0.9574007639217323,75.12706146240234,73.24922561645508,,False
2020-02-18 00:00:00-05:00,75.14919009338159,75.9541053185797,74.98393482404958,75.40227508544922,25642000,0.0,0.0,GOOGL,0.0004673781774782171,0.03522491455078125,0.014161499938275165,36810100.0,0.6966022912189861,0.970170494530123,1.290992615255831,75.23405151367187,73.34827690124511,,False
2020-02-19 00:00:00-05:00,75.7873725080763,75.9630471132219,75.47870768352672,75.67174530029297,22746000,0.0,0.0,GOOGL,0.003573767695183916,0.26947021484375,0.014169458775145355,35500900.0,0.6407161508581473,0.48433942969518284,0.6390766874040514,75.38104095458985,73.45402793884277,,False
2020-02-20 00:00:00-05:00,75.38094121635825,75.78091896387954,74.64896876279927,75.28070068359375,25962000,0.0,0.0,GOOGL,-0.005167643684540479,-0.39104461669921875,0.014248173597709184,35376100.0,0.7338853067466453,1.1319502010802722,1.501639781641026,75.36476440429688,73.53620681762695,,False
2020-02-21 00:00:00-05:00,74.66484862101126,74.98096446759392,73.37013437097549,73.61676788330078,42520000,0.0,0.0,GOOGL,-0.02210304613511116,-1.6639328002929688,0.015172981371738954,36169600.0,1.1755728567636912,1.6108300966184288,2.15741426704658,75.06770782470703,73.533154296875,,False
2020-02-24 00:00:00-05:00,70.61892109008193,71.28042685845558,69.81202186636781,70.46061706542969,49560000,0.0,0.0,GOOGL,-0.04287271648321078,-3.1561508178710938,0.017791994289818914,37158300.0,1.333753158782829,1.4684049920877698,2.0793364857764725,74.08642120361328,73.41824722290039,,True
2020-02-25 00:00:00-05:00,71.0134442009436,71.30374648103692,68.50341002838334,68.79619598388672,51580000,0.0,0.0,GOOGL,-0.0236220054672156,-1.6644210815429688,0.017800633061595763,38030700.0,1.3562726954802304,2.800336452653582,3.943389148580928,72.76520538330078,73.30557365417481,,False
2020-02-26 00:00:00-05:00,69.22595484103678,70.15344868855172,68.31136399152298,69.00214385986328,49776000,0.0,0.0,GOOGL,0.00299359394849108,0.2059478759765625,0.017506147102785554,39033300.0,1.275218851595945,1.8420846970287386,2.6609740541083307,71.43128509521485,73.15662384033203,,False
2020-02-27 00:00:00-05:00,67.4473896252563,67.95654311110967,65.21922220576265,65.25445556640625,62290000,0.0,0.0,GOOGL,-0.054312635576486246,-3.7476882934570312,0.020966890452797246,41069500.0,1.5166973057865325,2.737320905347019,4.058453441350092,69.42603607177735,72.80490646362304,,True
2020-02-28 00:00:00-05:00,63.23768312012061,66.61913096457909,62.93497008032341,66.46033477783203,80198000,0.0,0.0,GOOGL,0.018479645580654847,1.2058792114257812,0.02160444168818291,43723900.0,1.8341913690224338,3.6841608842556752,5.8258947869066855,67.9947494506836,72.51956176757812,,False
2020-03-02 00:00:00-05:00,67.06279499656021,68.85325994086891,65.76311339989533,68.79619598388672,55430000,0.0,0.0,GOOGL,0.035146696354497076,2.3358612060546875,0.02311180654017222,44304300.0,1.251120094437786,3.0901465409735778,4.6078403698087405,67.661865234375,72.40428314208984,,False
2020-03-03 00:00:00-05:00,69.35994931006478,69.88150609214894,65.96360589255228,66.38442993164062,56602000,0.0,0.0,GOOGL,-0.03505667744784857,-2.4117660522460938,0.02263074605407663,43552600.0,1.299623903050564,3.9179001995966587,5.648649167954532,67.17951202392578,72.04479942321777,,False
2020-03-04 00:00:00-05:00,67.43845113577657,68.62052161924996,66.34868554057559,68.56196594238281,47598000,0.0,0.0,GOOGL,0.03280190871540967,2.1775360107421875,0.02359219848402526,41138500.0,1.1570183647921046,2.2718360786743688,3.3687548281623325,67.09147644042969,71.88647079467773,,False
