Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Return,Return_Abs,Volatility_20d,Volume_MA20,Volume_Ratio,Price_Range,Price_Range_Pct,MA_5,MA_20,MA_50,Abnormal_Move
2020-01-02 00:00:00-05:00,150.7586493016358,152.61013505752078,150.33138558688324,152.5056915283203,22622100,0.0,0.0,MSFT,,,,,,2.2787494706375355,1.5115215486431197,,,,False
2020-01-03 00:00:00-05:00,150.32188716953644,151.86953184497025,150.0750127579454,150.60671997070312,21116200,0.0,0.0,MSFT,-0.012451807788855906,-1.8989715576171875,,,,1.7945190870248666,1.1937842990229142,,,,False
2020-01-06 00:00:00-05:00,149.14451665528264,151.06247283904833,148.60330538796924,150.99600219726562,20813700,0.0,0.0,MSFT,0.0025847600069786036,0.3892822265625,,,,2.4591674510790824,1.6488487181616944,,,,False
2020-01-07 00:00:00-05:00,151.27134992032552,151.60365964357203,149.37238754314603,149.61924743652344,21634100,0.0,0.0,MSFT,-0.009117822596015235,-1.3767547607421875,,,,2.231272100425997,1.4750130157503096,,,,False
2020-01-08 00:00:00-05:00,150.901085184897,152.6766254104449,149.97059738789642,152.0024871826172,27746500,0.0,0.0,MSFT,0.01592869759022708,2.38323974609375,,,,2.7060280225484803,1.79324623095508,151.14602966308593,,,False
2020-01-09 00:00:00-05:00,153.66408835616173,154.02489597609247,152.89501062983652,153.90145874023438,21385000,0.0,0.0,MSFT,0.012493029507706366,1.8989715576171875,,,,1.1298853462559464,0.7352956428161046,151.42518310546876,,,False
2020-01-10 00:00:00-05:00,154.59455860928736,154.97434534980923,153.0373953045155,153.18931579589844,20725900,0.0,0.0,MSFT,-0.004627265720320017,-0.7121429443359375,,,,1.9369500452937132,1.2529225237409811,151.94170227050782,,,False
2020-01-13 00:00:00-05:00,153.58808023431078,155.059779054545,153.11333961410193,155.0312957763672,21626500,0.0,0.0,MSFT,0.012024206589726694,1.84197998046875,,,,1.946439440443072,1.267311524093292,152.74876098632814,,,False
2020-01-14 00:00:00-05:00,155.13573319005567,155.33513061739103,153.55010131948112,153.93939208984375,23477400,0.0,0.0,MSFT,-0.00704311784956313,-1.0919036865234375,,,,1.7850292979099152,1.1506242057869984,153.6127899169922,,,False
2020-01-15 00:00:00-05:00,154.40464836712493,155.65797066977998,154.35718589124411,154.9363555908203,21417900,0.0,0.0,MSFT,0.006476337781005981,0.9969635009765625,,,,1.3007847785358706,0.8424518253122922,154.1995635986328,,,False
2020-01-16 00:00:00-05:00,156.04728089791246,157.8418002450404,155.74343988204842,157.77532958984375,23865400,0.0,0.0,MSFT,0.018323485073580947,2.8389739990234375,,,,2.0983603629919685,1.34469524295315,154.97433776855468,,,False
2020-01-17 00:00:00-05:00,158.96216695443158,159.00964391984007,157.07269383948528,158.65834045410156,34371700,0.0,0.0,MSFT,0.005596634572422099,0.8830108642578125,,,,1.9369500803547908,1.2184975314975675,156.06814270019532,,,False
2020-01-21 00:00:00-05:00,158.25955326274573,159.6932794532372,158.02218291204835,158.08865356445312,29517200,0.0,0.0,MSFT,-0.0035906520137417575,-0.5696868896484375,,,,1.6710965411888594,1.0559214320632329,156.6796142578125,,,False
2020-01-22 00:00:00-05:00,158.94315575783406,159.02862008132692,157.31004684568597,157.32904052734375,24138800,0.0,0.0,MSFT,-0.004804981382169116,-0.759613037109375,,,,1.718573235640946,1.0812502290185844,157.3575439453125,,,False
2020-01-23 00:00:00-05:00,157.79429196341795,158.37347610803346,156.9207709480515,158.29751586914062,19680800,0.0,0.0,MSFT,0.006155731570920864,0.968475341796875,,,,1.4527051599819458,0.9206322623626537,158.02977600097657,,,False
2020-01-24 00:00:00-05:00,159.0476126259956,159.06660630924776,156.14220206963714,156.702392578125,24918100,0.0,0.0,MSFT,-0.01007674240658496,-1.595123291015625,,,,2.924404239610624,1.8386973506401714,157.8151885986328,,,False
2020-01-27 00:00:00-05:00,153.0089446252311,155.12629889419816,152.10694005834853,154.0818634033203,32078100,0.0,0.0,MSFT,-0.016722968499017665,-2.6205291748046875,,,,3.01935883584963,1.973321784059766,156.89989318847657,,,False
